relative,kind,category,utage_eng_size,utage_eng_sha256,utage_jpn_size,utage_jpn_sha256,sh_eng_size,sh_eng_sha256,utage_eng_equals_jpn
cd/cd012_006.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd013_000.arc,payload,shared_exact,44698,f2c9e808bae50fe84c596b525b7861dd5e5acda8130693d8bdf8c08b8504abe1,85673,e99c008b5279c6f6bcfa78a01da9a7fe359958a05f841f9efae29d91871e2782,44698,f2c9e808bae50fe84c596b525b7861dd5e5acda8130693d8bdf8c08b8504abe1,False
cd/cd013_001.arc,payload,shared_exact,44688,370f3a63876e683338d9d436047691870fa014f2daf6a2e72dee53900e9595d1,85269,3d975ea466dbe1870b5f8ebcd9e1516dcc1f7d4957b45c05fed97d27aab49d33,44688,370f3a63876e683338d9d436047691870fa014f2daf6a2e72dee53900e9595d1,False
cd/cd013_002.arc,payload,shared_exact,44596,6123b8fd5aee9706554aa2fb2c4d4a21cba2aa4f69cca4f1872dec8f21433fec,83842,2505d638c378f733135cd2f38640b27b25c8cbd7e09eb68db7bdca25b80c3204,44596,6123b8fd5aee9706554aa2fb2c4d4a21cba2aa4f69cca4f1872dec8f21433fec,False
cd/cd013_003.arc,payload,shared_exact,44716,6c4f342a810210a5718e52ca1828dd05ad0ce881acb6b9abfda79c16bbf49fe6,86130,f2b68aa42981aad7755345af70af3cc617c70628658ca448b0db2c78835b6036,44716,6c4f342a810210a5718e52ca1828dd05ad0ce881acb6b9abfda79c16bbf49fe6,False
cd/cd013_004.arc,payload,shared_exact,44650,5700e50f9b728c438e8775455426f6f573bb61a8ffe9b4ab31cd987b9e6f552b,90172,2572fe49895eb473bcc798168a24aaffb49b4019fa9afe88e1c7452a310a06a8,44650,5700e50f9b728c438e8775455426f6f573bb61a8ffe9b4ab31cd987b9e6f552b,False
cd/cd013_005.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd013_006.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd014_000.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd014_001.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd014_002.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd014_003.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd014_004.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd014_005.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd014_006.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd015_000.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd015_001.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd015_002.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd015_003.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd015_004.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd015_005.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd015_006.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd016_000.arc,payload,shared_exact,50787,64f9c3fb9f9e1d90e7cd15b4810e722181c6d92abd6fdb01e3ab387ddab044b8,83788,64bac6fedcdfed07d31b6657b071fb6d20f8e822a6f3c848f7f53b5a574318b8,50787,64f9c3fb9f9e1d90e7cd15b4810e722181c6d92abd6fdb01e3ab387ddab044b8,False
cd/cd016_001.arc,payload,shared_exact,48637,3d8c844016551f847d9781db0b4cb0ec11e76eba085ba7beadbb5b5fc813af83,79840,aff768bd2c1903f342bb530af7822b7483c941c5d2434724b8ad6c9b1695f879,48637,3d8c844016551f847d9781db0b4cb0ec11e76eba085ba7beadbb5b5fc813af83,False
cd/cd016_002.arc,payload,shared_exact,44678,f0b0a4cf58ea4f58bd55657e863b939c1410c3b5d07b72718c81d6cf864ee427,90616,6ea6cfeeaeb28aa7a19e57cfc950e4d21a5f52f312ee378d572c97daa1d462f6,44678,f0b0a4cf58ea4f58bd55657e863b939c1410c3b5d07b72718c81d6cf864ee427,False
cd/cd016_003.arc,payload,shared_exact,44678,2b53c41adf3691e129f16910afbe91956ef5963fe838524b5622cd2a91719d9e,84807,c72856f42d3a203210facf92a007fab88a875ac345b506037df6b84f60de3b46,44678,2b53c41adf3691e129f16910afbe91956ef5963fe838524b5622cd2a91719d9e,False
cd/cd016_004.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd016_005.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd016_006.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd017_000.arc,payload,shared_exact,64357,05b3744057f3a50b8108fdcc80db1b9292a6770fd88a6debfbd80fe8e006e6f3,75564,b2ae0cf6f5e056a3f1257c8d65bf732f45a5520278d5c99b33eb855e6b02e79e,64357,05b3744057f3a50b8108fdcc80db1b9292a6770fd88a6debfbd80fe8e006e6f3,False
cd/cd017_001.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd017_002.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd017_003.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd017_004.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd017_005.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd017_006.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd018_000.arc,payload,shared_exact,44662,cac6331c5ae5b87110c3e22cdc1e0d2941ecf88f7675f7abbd75d81386eb7bbe,97082,63016d37cb01bad90e35303dbc672b22a8982f0e03ea4737270812219d72150f,44662,cac6331c5ae5b87110c3e22cdc1e0d2941ecf88f7675f7abbd75d81386eb7bbe,False
cd/cd018_001.arc,payload,shared_exact,48580,530db2a0ff12daf3f7502d8a279c27f9f75e98ff601cd6bca220eaddaee6e5f2,92759,ebc09de6d8f18ebab8931297fc82a347fbf29822fff0b1bb7174dfd38f0c0870,48580,530db2a0ff12daf3f7502d8a279c27f9f75e98ff601cd6bca220eaddaee6e5f2,False
cd/cd018_002.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd018_003.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd018_004.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd018_005.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd018_006.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd019_000.arc,payload,shared_exact,49840,350e59233f554dfc9bd7f2dcad05b300533f89cb0d9196040d04b91ebd2c7dd4,81796,d1e1264d4b82adcf08ddd11778fe52b2cf0b4f56fc86ca30212ed5358a9866f8,49840,350e59233f554dfc9bd7f2dcad05b300533f89cb0d9196040d04b91ebd2c7dd4,False
cd/cd019_001.arc,payload,shared_exact,51018,403c2bf339082b40f3b268815aacb663ad86d362a9ec28b70eaa2db6f1c8668d,82037,98b486eaba067cb43f56bd697ca0488dd0cf06ee4ebc88ef1208db20948903f8,51018,403c2bf339082b40f3b268815aacb663ad86d362a9ec28b70eaa2db6f1c8668d,False
cd/cd019_002.arc,payload,shared_exact,51806,0b28818ec2c0fc2baf137a6b73c2e34e67a4fcbc65cf3fa43b734ca9c518c450,77414,0926a40443062b4cbe00d2ec262d343ce1a4ed96a7599875d5865116c0ac9476,51806,0b28818ec2c0fc2baf137a6b73c2e34e67a4fcbc65cf3fa43b734ca9c518c450,False
cd/cd019_003.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd019_004.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd019_005.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd019_006.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd020_000.arc,payload,shared_exact,59244,bf3eee8daad7e711d7952501fceae56f9656b2e94588efd8bf0df59c6c20dcef,90271,94be10e1c2c6ae9630e87551ab5eed523acee97fdbecb5c3dc0b0397d0fef141,59244,bf3eee8daad7e711d7952501fceae56f9656b2e94588efd8bf0df59c6c20dcef,False
cd/cd020_001.arc,payload,shared_exact,58857,9f03553a4663cad964357563dff33e8d7e6f83e8a9efc226a0bb830d9ecf57c0,87147,e54fd67aa36e675ebc11b12723f27350eecd40b6e7f0ebd0a0bcf452dcbb8ed8,58857,9f03553a4663cad964357563dff33e8d7e6f83e8a9efc226a0bb830d9ecf57c0,False
cd/cd020_002.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd020_003.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd020_004.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd020_005.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd020_006.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd021_000.arc,payload,shared_exact,48628,c1018735ed74122e657942835fd07fa3b198e5b006e44e117c4e244b8886b10d,85654,ce808d9918e6f12b1bb7bac4a1444387e895e23076d83307b582b215d134aa70,48628,c1018735ed74122e657942835fd07fa3b198e5b006e44e117c4e244b8886b10d,False
cd/cd021_001.arc,payload,shared_exact,48590,9c38e4c1d410bfba43b99faac0ad15c6b03a45ba69c99cbbab7d1949c908b01e,85654,5338dceb6af1d2d2a3e73d684f89c234311e93c79cbe6d8c4246429442e23ffc,48590,9c38e4c1d410bfba43b99faac0ad15c6b03a45ba69c99cbbab7d1949c908b01e,False
cd/cd021_002.arc,payload,shared_exact,48586,3e7e59d5fe8e4ba07f87c1273bfe6e922d403428dac6bf76d2d3f99833845ab0,85654,0a89b474ee07b885e2e12bd0a837fb718aee0ee4c9c14edca9a19e3a17cbed51,48586,3e7e59d5fe8e4ba07f87c1273bfe6e922d403428dac6bf76d2d3f99833845ab0,False
cd/cd021_003.arc,payload,shared_exact,48282,e419cabf687475f122ca2b70c95134b8e7356d48f1498b0b27f1b78f53548710,78616,9e57cd513f85f75385863d9136e6d6a361e6b20eab51655253da10c49f483a71,48282,e419cabf687475f122ca2b70c95134b8e7356d48f1498b0b27f1b78f53548710,False
cd/cd021_004.arc,payload,shared_exact,48254,e29ccedf1c3df3b5b12c02a634dbb867a023bcd1c13c0952f95392ba36026506,77612,8526e72b4a2686028e3c88d4d9733b853b593cc7bdbe9aaef7431dd7c355e92a,48254,e29ccedf1c3df3b5b12c02a634dbb867a023bcd1c13c0952f95392ba36026506,False
cd/cd021_005.arc,payload,shared_exact,48269,c851fbbde67a431fad35546239f1d14659da4c733f6b414a536320ea6c74635c,78616,d8fc957c52d5568c546aa6cd238f1b74de748f201a70029cd66662c03139a61a,48269,c851fbbde67a431fad35546239f1d14659da4c733f6b414a536320ea6c74635c,False
cd/cd021_006.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd022_000.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd022_001.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd022_002.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd022_003.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd022_004.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd022_005.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd022_006.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd023_000.arc,payload,shared_exact,52074,dbc18b8d348b7032dba72f7875996a7dfeec7f84dd6025c4f94ba9f1cb59501a,75178,500639c53d69e0475f62ad7af36081693224db50269c084f8fb2471046aab86e,52074,dbc18b8d348b7032dba72f7875996a7dfeec7f84dd6025c4f94ba9f1cb59501a,False
cd/cd023_001.arc,payload,shared_exact,52013,ca9e3ab7b915288a71d369b0ccb1f9ef1d30b870f697694aa29b54903323bfa1,75315,5dd1cb5b420c114d1baa35afaddeafccdcd91456e71a01f2e0abba99e54b7321,52013,ca9e3ab7b915288a71d369b0ccb1f9ef1d30b870f697694aa29b54903323bfa1,False
cd/cd023_002.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd023_003.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd023_004.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd023_005.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd023_006.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd024_000.arc,payload,shared_exact,48002,5a7ba953b02320f9dba94f1c5a9f59f4b9d863d325a8a84a9e9cf7f96ff57381,78380,bd00143fe9e06ee3aacd753ea11d96a1dff3809672b46da31a86bdf6ba7d55fc,48002,5a7ba953b02320f9dba94f1c5a9f59f4b9d863d325a8a84a9e9cf7f96ff57381,False
cd/cd024_001.arc,payload,shared_exact,49229,edfee37e9a7e92c8b14847d1e6ed6021eba3534c5f4f0d6425cf88bc2908ded5,80187,92d4fa64644b01780a7fc5bcdaf057788adbd4196b37edc5de8b17d652bdfb42,49229,edfee37e9a7e92c8b14847d1e6ed6021eba3534c5f4f0d6425cf88bc2908ded5,False
cd/cd024_002.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd024_003.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd024_004.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd024_005.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd024_006.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd025_000.arc,payload,shared_exact,50189,00e41176178280b18ef1b3f491be58de6718a55b64b1506113e478e923d3c9b3,75918,42bc64b23110f55baaa4083c7ace915526048ba2f03db430337d865ee079e99e,50189,00e41176178280b18ef1b3f491be58de6718a55b64b1506113e478e923d3c9b3,False
cd/cd025_001.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd025_002.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd025_003.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
cd/cd025_004.arc,alias,shared_exact,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,8,79695e498f789131323af85c74d9e96a5e22433cebc75563fcafb767e6d2d8cc,True
